shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/building/corellia/shared_guild_commerce_corellia_style_01.iff	0	13390.5	72.6171	3713.81	-0.0142031	0	0.999899	0	512	1999575827
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
object/building/general/shared_cave_06_flatland_s01.iff	0	13485.5	101.953	4287.51	0	0	1	0	512	100702777
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	11	0	0	0	1	0	0	0	0	0
object/building/military/shared_outpost_starport_nonworking.iff	0	13070.5	74.9466	3810.84	-0.397878	0	0.917438	0	512	-688757533
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/building/military/shared_military_base_shed_imperial_style_prison_01.iff	0	13042	74.7323	3845.2	1	0	0	0	512	-242217168
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
object/building/military/shared_military_base_shed_imperial_style_prison_01.iff	0	13027.1	74.6343	3845.42	1	0	0	0	512	-242217168
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
object/building/military/shared_military_base_shed_imperial_style_prison_01.iff	0	13041.8	74.5724	3869.78	-0.0126104	0	0.99992	0	512	-242217168
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
object/building/military/shared_military_base_shed_imperial_style_prison_01.iff	0	13026.9	74.4439	3870	-0.0126104	0	0.99992	0	512	-242217168
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
object/building/military/shared_military_base_police_station_imperial_lok_otto.iff	0	12971.7	73.7569	3854.42	0.31381	0	0.949486	0	512	-452900170
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	11	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	12	0	0	0	1	0	0	0	0	0
object/building/naboo/shared_salon_naboo.iff	0	13182.6	74.7111	3594.01	0.707108	0	0.707106	0	512	-1344836679
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/tangible/furniture/all/shared_frn_all_rug_rectangle_large_style_02.iff	1	-4.17086	0.611579	-3.93553	-0.707107	0	0.707107	0	50	0
object/tangible/furniture/all/shared_meatlump_reward_rock_chair_01.iff	1	-1.13486	0.611579	-5.73643	1	0	0	0	50	0
object/tangible/furniture/all/shared_meatlump_reward_rock_chair_01.iff	1	-3.06119	0.611579	-5.81705	1	0	0	0	50	0
object/tangible/furniture/all/shared_meatlump_reward_rock_chair_01.iff	1	-5.19542	0.611579	-5.90741	1	0	0	0	50	0
object/tangible/furniture/all/shared_meatlump_reward_rock_chair_01.iff	1	-7.01766	0.611579	-5.7353	1	0	0	0	50	0
object/tangible/furniture/all/shared_meatlump_reward_rock_chair_01.iff	1	-7.20323	0.611579	-2.09772	-2.95028e-07	0	1	0	50	0
object/tangible/furniture/all/shared_meatlump_reward_rock_chair_01.iff	1	-5.12156	0.611579	-1.98229	-2.95028e-07	0	1	0	50	0
object/tangible/furniture/all/shared_meatlump_reward_rock_chair_01.iff	1	-3.21665	0.611579	-2.04314	-2.95028e-07	0	1	0	50	0
object/tangible/furniture/all/shared_meatlump_reward_rock_chair_01.iff	1	-1.28367	0.611579	-2.07068	2.95028e-07	0	1	0	50	0
object/tangible/speaker/shared_speaker.iff	1	-9.1461	0.611578	-6.78658	0.92388	0	0.382683	0	50	0
object/tangible/speaker/shared_speaker.iff	1	-9.15273	0.611579	-1.1082	0.382685	0	0.923879	0	50	0
object/building/corellia/shared_hotel_corellia.iff	0	13236	74.0735	3514	0.707108	0	0.707106	0	512	571621382
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
object/static/structure/tatooine/shared_wall_pristine_tatooine_tall_style_01.iff	0	1510	5	1480	0	0	1	0	128	0
object/static/structure/tatooine/shared_wall_pristine_tatooine_tall_style_01.iff	0	1510	5	1464	0	0	1	0	128	0
object/static/structure/tatooine/shared_wall_pristine_tatooine_tall_style_01.iff	0	1542	5	1480	1	0	0	0	128	0
object/static/structure/tatooine/shared_wall_pristine_tatooine_tall_style_01.iff	0	1542	5	1464	1	0	0	0	128	0
object/static/vehicle/shared_kash_rodian_shuttle.iff	0	2561	120	12665	0.120503	0	0.992713	0	64	0
object/static/structure/corellia/shared_corl_imprv_bridge_sm_s01.iff	0	2568.37	120.13	12710.7	0.834981	0	0.550279	0	200	0
object/static/structure/corellia/shared_corl_imprv_bridge_sm_s01.iff	0	2583.97	120.13	12717.4	-0.550279	0	0.83498	0	200	0
object/static/structure/corellia/shared_corl_imprv_bridge_sm_s01.iff	0	2599.56	120.13	12724.1	-0.550279	0	0.83498	0	200	0
object/static/structure/corellia/shared_corl_imprv_bridge_insert_s01.iff	0	2576.17	120.13	12714.1	-0.550279	0	0.83498	0	200	0
object/static/structure/corellia/shared_corl_imprv_bridge_insert_s01.iff	0	2591.76	120.13	12720.7	-0.550279	0	0.83498	0	200	0
object/static/structure/general/shared_transport_debris_01.iff	0	2573.5	109.498	12747.5	0.703705	0.710211	-0.0142061	-0.014076	256	0
object/static/structure/general/shared_streetlamp_small_style_02.iff	0	2559.3	120	12710.3	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_style_02.iff	0	2561.93	120	12704.2	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_style_02.iff	0	2606.19	120	12730.4	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_style_02.iff	0	2608.79	120	12724.4	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_style_01_on.iff	0	2630	119.507	12776	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_style_01_on.iff	0	2630.15	118.284	12778.2	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_style_01_on.iff	0	2630	116.406	12780	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_style_01_on.iff	0	2630.03	116.544	12781.4	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_style_01_on.iff	0	2630	114.486	12786	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_style_01_on.iff	0	2630	112.598	12792	1	0	0	0	200	0
object/static/structure/dathomir/shared_decal_mtpsd.iff	0	2549.91	122.163	12689.1	0.152106	0	0.988364	0	200	0
object/tangible/terminal/shared_terminal_bank.iff	0	2550.82	120.012	12688.9	0.819648	0	0.572867	0	50	0
object/tangible/terminal/shared_terminal_city_junk_dealer.iff	0	2550.05	120.001	12690.7	0.810963	0	0.585097	0	50	0
object/static/worldbuilding/furniture/shared_cantina_table_1.iff	0	2591.79	120	12732.5	1	0	0	0	32	0
object/static/worldbuilding/furniture/shared_cantina_table_1.iff	0	2585.9	120	12736.6	1	0	0	0	32	0
object/static/worldbuilding/furniture/shared_cantina_table_1.iff	0	2590.61	120	12736.5	1	0	0	0	32	0
object/tangible/furniture/jedi/shared_frn_all_light_chair_s01_hue.iff	0	2586.02	120	12735.3	1	0	0	0	50	0
object/tangible/furniture/jedi/shared_frn_all_light_chair_s01_hue.iff	0	2587.45	120	12736.8	-0.644827	0	0.764329	0	50	0
object/tangible/furniture/jedi/shared_frn_all_light_chair_s01_hue.iff	0	2584.51	120	12737.3	0.506221	0	0.862404	0	50	0
object/tangible/furniture/jedi/shared_frn_all_light_chair_s01_hue.iff	0	2589.61	120	12735.6	0.902611	0	0.430458	0	50	0
object/tangible/furniture/jedi/shared_frn_all_light_chair_s01_hue.iff	0	2591.72	120	12736.2	0.758363	0	-0.651833	0	50	0
object/tangible/furniture/jedi/shared_frn_all_light_chair_s01_hue.iff	0	2590.63	120	12737.7	-0.0507746	0	0.99871	0	50	0
object/tangible/furniture/jedi/shared_frn_all_light_chair_s01_hue.iff	0	2590.5	120	12732.4	0.728272	0	0.685288	0	50	0
object/tangible/furniture/jedi/shared_frn_all_light_chair_s01_hue.iff	0	2592.58	120	12733.6	-0.380925	0	0.924606	0	50	0
object/tangible/furniture/jedi/shared_frn_all_light_chair_s01_hue.iff	0	2592.35	120	12731.4	0.953847	0	-0.300293	0	50	0
object/static/item/shared_item_music_microphone_s1.iff	0	2585.98	120.051	12731.2	0.886995	0	0.461779	0	32	0
object/static/item/shared_item_slave_brazier.iff	0	2586.54	120.051	12731	1	0	0	0	32	0
object/static/item/shared_item_slave_brazier.iff	0	2585.96	120.051	12731.7	0.970137	0	0.242556	0	32	0
object/static/item/shared_item_music_omni_box.iff	0	2584.74	120.051	12731.8	0.735087	0	0.677973	0	32	0
object/static/structure/general/shared_poi_all_construction_stone_pile.iff	0	2567.97	109.306	12762.1	0.982004	0	0.188859	0	175	0
object/static/structure/general/shared_all_sign_shop_s03.iff	0	2592.92	120	12744.4	-0.693111	0	0.720831	0	200	0
object/static/structure/general/shared_slab_concrete_imperial.iff	0	2588	112.051	12736	0.989506	0	-0.144492	0	200	0
object/static/structure/general/shared_slab_concrete_imperial.iff	0	2588	104.093	12736	0.989506	0	-0.144492	0	200	0
object/building/endor/shared_endr_lake_rail8m.iff	0	2582.1	120	12742.3	0.990216	0	-0.139543	0	200	0
object/building/endor/shared_endr_lake_rail8m.iff	0	2589.5	120	12744.5	0.990216	0	-0.139543	0	200	0
object/building/endor/shared_endr_lake_rail8m.iff	0	2586.34	120	12727.6	0.990216	0	-0.139543	0	200	0
object/building/endor/shared_endr_lake_rail8m.iff	0	2593.72	120	12729.7	0.990216	0	-0.139543	0	200	0
object/building/endor/shared_endr_lake_rail8m.iff	0	2581.59	120	12730.2	0.79886	0	0.601517	0	200	0
object/building/endor/shared_endr_lake_rail8m.iff	0	2579.47	120	12737.6	0.79886	0	0.601517	0	200	0
object/static/worldbuilding/furniture/shared_ui_faction_imperial_small.iff	0	2587.63	120.947	12736.5	1	0	0	0	32	0
object/static/creature/shared_droids_r2_waiter.iff	0	2588.58	120	12739.3	0.194548	0	0.980893	0	200	0
object/static/structure/naboo/shared_planter_naboo_theed_style_1.iff	0	2545.42	120.007	12696.4	1	0	0	0	64	0
object/static/structure/naboo/shared_planter_naboo_theed_style_1.iff	0	2543.52	120.507	12711.3	0.9992	0	0.0399893	0	64	0
object/mobile/shared_aurra_sing_static.iff	0	2601.76	120.037	12730.7	0.019038	0	0.999819	0	96	0
object/mobile/shared_azure_cabal_frosch_guard_m_02.iff	0	2602.25	120	12730	0.752061	0	-0.659094	0	96	0
object/mobile/shared_aqualish_s02_male.iff	0	2601.23	120	12730	0.956237	0	0.292592	0	96	0
object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	13192	75	3700	0.70712	0	-0.707093	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	13272	75	3682	0.70712	0	-0.707093	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13214	75	3654	-0.382683	0	0.92388	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13272	75	3666	0.382683	0	0.92388	0	128	0
object/static/structure/corellia/shared_corl_fountain_statue_heroic_s01.iff	0	13235	75	3681	0.707117	0	0.707096	0	96	0
object/static/structure/corellia/shared_corl_fountain_statue_heroic_s01.iff	0	13259	75	3681	0.707121	0	0.707092	0	96	0
object/static/structure/corellia/shared_corl_stair_medium_s01.iff	0	13280	75	3661	-8.11327e-06	0	1	0	200	0
object/static/structure/corellia/shared_corl_stair_medium_s01.iff	0	13280	75	3670	1	0	0	0	200	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13336	75	3674	-0.707107	0	0.707107	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13336	75	3666	0	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13336	75	3682	0	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13336	75	3699	0	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13336	75	3691	0.70712	0	-0.707093	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13328	75	3699	-4.65723e-06	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13307	75	3706	0.548361	0	0.836242	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13334.7	75	3706.33	-0.659688	0	0.751539	0	128	0
object/static/structure/general/shared_streetlamp_small_blue_style_01_on.iff	0	13263	75	3678	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_blue_style_01_on.iff	0	13255	75	3678	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_blue_style_01_on.iff	0	13255	75	3684	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_blue_style_01_on.iff	0	13263	75	3684	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_blue_style_01_on.iff	0	13231	75	3678	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_blue_style_01_on.iff	0	13231	75	3684	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_blue_style_01_on.iff	0	13239	75	3684	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_small_blue_style_01_on.iff	0	13239	75	3678	1	0	0	0	200	0
object/static/structure/general/shared_streetlamp_medium_blue_style_01_on.iff	0	13240	75	3651	0.707107	0	0.707107	0	200	0
object/static/structure/general/shared_streetlamp_medium_blue_style_01_on.iff	0	13234	75	3651	0.707107	0	0.707107	0	200	0
object/static/structure/general/shared_streetlamp_medium_blue_style_01_on.iff	0	13284	75	3657	2.95028e-07	0	1	0	200	0
object/static/structure/general/shared_streetlamp_medium_blue_style_01_on.iff	0	13276	75	3657	2.95028e-07	0	1	0	200	0
object/static/structure/general/shared_streetlamp_medium_blue_style_01_on.iff	0	13277	75	3675	-3.49819e-06	0	1	0	200	0
object/static/structure/general/shared_streetlamp_medium_blue_style_01_on.iff	0	13283	75	3675	-3.49819e-06	0	1	0	200	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13237	75	3649	1	0	0	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13266	75	3660	0.382681	0	0.92388	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13260	75	3654	0.92388	0	-0.382683	0	128	0
object/static/structure/general/shared_streetlamp_large_red_style_01_on.iff	0	13254	75	3649	0.707107	0	0.707107	0	200	0
object/static/structure/general/shared_streetlamp_large_red_style_01_on.iff	0	13237	75	3650	1	0	0	0	200	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13333.8	75	3714.23	0	0	1	0	128	0
object/tangible/terminal/shared_terminal_character_builder.iff	0	13241	75	3681	0.707117	0	0.707096	0	50	0
object/tangible/terminal/shared_terminal_mission_scout.iff	0	13239	75	3651	1	0	0	0	50	0
object/tangible/terminal/shared_terminal_mission.iff	0	13233	75	3651	1	0	0	0	50	0
object/tangible/terminal/shared_terminal_mission_bounty.iff	0	13237	75	3651	1	0	0	0	50	0
object/tangible/terminal/shared_terminal_mission_rebel.iff	0	13235	75	3677	0	0	1	0	50	0
object/tangible/terminal/shared_terminal_mission_imperial.iff	0	13259	75	3677	0	0	1	0	50	0
object/tangible/terminal/shared_terminal_mission_entertainer.iff	0	13271	75	3674	0.707113	0	-0.7071	0	50	0
object/tangible/terminal/shared_terminal_mission_artisan.iff	0	13271	75	3676	0.707113	0	-0.7071	0	50	0
object/tangible/terminal/shared_terminal_newsnet.iff	0	13271	75	3672	0.707113	0	-0.7071	0	50	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13333.9	75	3722.19	0.707123	0	-0.70709	0	128	0
object/soundobject/shared_soundobject_city_crowd_sentients_large.iff	0	13246.5	75	3675.3	1	0	0	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13333.9	75	3730.82	0	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13341.5	75	3733.89	0.976894	0	-0.213726	0	128	0
object/mobile/shared_dressed_corvette_neutral_yondalla.iff	0	13260	75	3659	0.928071	0	0.372402	0	96	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13355.9	75	3740.5	0.976894	0	-0.213726	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13363.6	75	3743.84	0	0	1	0	128	0
object/mobile/shared_dressed_fed_dub_captain_twk_female_01.iff	0	13262	75	3659	-0.600175	0	0.799869	0	96	0
object/mobile/shared_dressed_geonosian_commoner_01.iff	0	13261	75	3660	0.15642	0	0.987691	0	96	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13363.6	75	3752.64	0.707126	0	-0.707087	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13363.6	75	3768.46	0.70713	0	-0.707083	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13363.5	75	3784.31	0.707132	0	-0.707081	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13363.5	75	3792.99	0	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13355.8	75	3796.69	0.97143	0	0.237326	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13341.7	75	3804.02	0.97143	0	0.237326	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13327.6	75	3811.4	0.97143	0	0.237326	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13319.8	75	3814.96	0	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13311.1	75	3815.18	-5e-06	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_arch_sm_s02.iff	0	13310.9	75	3703.5	0.974794	0	0.223106	0	128	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13295.2	75	3815.2	-5e-06	0	1	0	128	0
object/static/structure/corellia/shared_corl_imprv_arch_sm_s02.iff	0	13316.5	75	3700.8	0.974794	0	0.223106	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13320	75	3699	0	0	1	0	128	0
object/static/structure/corellia/shared_corl_tent_hut_s01.iff	0	13329.8	75	3704.3	0.445019	0	0.895521	0	256	0
object/static/structure/corellia/shared_corl_tent_small.iff	0	13312.2	75	3716.3	0.994324	0	-0.106391	0	256	0
object/static/structure/corellia/shared_corl_imprv_arch_sm_s02.iff	0	13328.9	75	3731.37	0.998488	0	0.0549718	0	128	0
object/static/structure/general/shared_empty_pallet.iff	0	13223.5	75	3694.34	-0.0341973	0	0.999415	0	32	0
object/static/structure/general/shared_flag_corellia_s01.iff	0	13237	79.9039	3649	1	0	0	0	200	0
object/static/structure/general/shared_old_safe.iff	0	13222.8	75	3695.12	0.977315	0	0.211791	0	32	0
object/static/structure/general/shared_prp_engine.iff	0	13224	75	3694.91	-0.411595	0	0.911367	0	200	0
object/static/structure/general/shared_prp_junk_s4.iff	0	13214.5	74.9007	3686.19	0.710935	-0.650247	-0.257926	-0.0723087	200	0
object/tangible/crafting/station/shared_public_clothing_station.iff	0	13325	75	3697	-0.707107	0	0.707107	0	50	0
object/tangible/crafting/station/shared_public_food_station.iff	0	13330	75	3697	0	0	1	0	50	0
object/tangible/crafting/station/shared_public_space_station.iff	0	13334	75	3674	-0.707107	0	0.707107	0	50	0
object/tangible/crafting/station/shared_public_weapon_station.iff	0	13323	75	3668	1	0	0	0	50	0
object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	13320	75	3690	0.707102	0	0.707111	0	128	0
object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	13320	75	3682	0	0	1	0	128	0
object/tangible/crafting/station/shared_public_structure_station.iff	0	13330	75	3668	1	0	0	0	50	0
object/static/item/shared_item_container_armor.iff	0	13324	143	3680	1	0	0	0	32	0
object/static/item/shared_item_container_energy_liquid.iff	0	13333.4	143	3679.4	1	0	0	0	32	0
object/static/item/shared_item_container_energy_liquid.iff	0	13333.2	143	3679.11	1	0	0	0	32	0
object/static/item/shared_item_container_energy_liquid.iff	0	13332.9	143	3679.39	1	0	0	0	32	0
object/static/item/shared_item_container_energy_liquid.iff	0	13321.4	143	3668.94	0	0	1	0	32	0
object/static/item/shared_item_container_energy_liquid.iff	0	13321.6	143	3668.66	0	0	1	0	32	0
object/static/item/shared_item_container_energy_liquid.iff	0	13321.2	143	3668.65	0	0	1	0	32	0
object/static/item/shared_item_container_electronics.iff	0	13327	75	3668	0	0	1	0	32	0
object/static/item/shared_item_container_organic_food.iff	0	13333.4	143	3679.94	-0.246632	0	0.969109	0	32	0
object/static/item/shared_item_container_organic_hide.iff	0	13333.9	143	3679.71	1	0	0	0	32	0
object/static/item/shared_item_items_container_lg.iff	0	13334.4	143	3671.41	0.967663	0	0.252245	0	32	0
object/static/item/shared_item_items_container_lg.iff	0	13334.2	143	3670.39	0.967663	0	0.252245	0	32	0
object/static/item/shared_item_items_container_lg.iff	0	13334.4	143	3670.91	0.9992	0	-0.0399899	0	32	0
object/static/item/shared_item_krix_megaburn_core.iff	0	13322.8	143.527	3687.3	1	0	0	0	32	0
object/static/item/shared_item_krix_megaburn_core.iff	0	13321.8	143.527	3687.05	1	0	0	0	32	0
object/static/structure/military/shared_bunker_pillar_style_01.iff	0	13332	75	3660	1	0	0	0	128	0
object/static/structure/military/shared_bunker_pillar_style_01.iff	0	13332	75	3655	1	0	0	0	128	0
object/static/structure/military/shared_bunker_pillar_style_01.iff	0	13326	75	3660	1	0	0	0	128	0
object/static/structure/military/shared_bunker_pillar_style_01.iff	0	13326	75	3655	1	0	0	0	128	0
object/static/structure/military/shared_bunker_crate_style_01.iff	0	13326	75	3655	1	0	0	0	128	0
object/static/structure/military/shared_bunker_crate_style_01.iff	0	13332	75	3660	1	0	0	0	128	0
object/static/structure/military/shared_bunker_crate_style_01.iff	0	13332	75	3655	1	0	0	0	128	0
object/static/structure/military/shared_bunker_crate_style_01.iff	0	13326	75	3660	1	0	0	0	128	0
object/static/worldbuilding/terminal/shared_wall_data_terminal_04.iff	0	13319	143	3682	0.707116	0	-0.707097	0	32	0
object/static/structure/general/shared_streetlamp_small_blue_style_01_on.iff	0	13313.7	75	3702.12	0.988012	0	-0.15438	0	200	0
object/tangible/terminal/shared_terminal_character_builder.iff	0	13253	75	3681	0.707117	0	-0.707096	0	50	0
object/mobile/shared_azure_cabal_greel_smuggler_f_02.iff	0	13313	75	3717	-0.537676	0	0.843151	0	96	0
object/mobile/shared_azure_cabal_greel_smuggler_m_01.iff	0	13312	75	3717	0.534032	0	0.845464	0	96	0
object/mobile/shared_peacewar_drennic_hunter_m_01.iff	0	13312	75	3715	0.958532	0	0.284984	0	96	0
object/static/structure/general/shared_streetlamp_medium_blue_style_01_on.iff	0	13304	81.1868	3667.77	0.884675	0.466208	0	0	200	0
object/static/structure/general/shared_streetlamp_medium_blue_style_01_on.iff	0	13334	75	3668	0.92388	0	-0.382683	0	200	0
object/building/corellia/shared_filler_block_corellia_32x16_s01.iff	0	13315.7	75	3771.54	0.721386	0	-0.692533	0	512	0
object/building/corellia/shared_filler_historic_24x16_s01.iff	0	13347	74.9993	3746.78	0.872744	0	0.488179	0	512	0
object/building/corellia/shared_filler_historic_24x16_s02.iff	0	13354.3	75	3771.93	0.9998	0	0.0199993	0	512	0
object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_01.iff	0	13309.3	143.512	3783.93	1	0	0	0	50	0
object/tangible/furniture/tatooine/shared_frn_tato_fruit_stand_large_style_01.iff	0	13311	143	3709.82	0.656217	0	0.754571	0	50	0
object/tangible/furniture/tatooine/shared_frn_tato_fruit_stand_small_style_01.iff	0	13317	143	3719.89	0.265963	0	0.963983	0	50	0
object/tangible/furniture/tatooine/shared_frn_tato_meat_rack.iff	0	13330	143	3709.15	1	0	0	0	50	0
object/tangible/food/spice/shared_spice_muon_gold.iff	0	13309.9	143.512	3785.38	1	0	0	0	50	0
